rep,scenario,method,component,interval_type,true,estimate,lower,upper,se,rhat,ess_bulk,divergences,max_treedepth_hits,shift_rmse,speed_rmse,phi_estimate,beta_time_estimate,error
418,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.489696927991771,-0.586102660005908,-0.393291195977633,0.0491865979663967,,,,,,,,,
418,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.363516825487053,-0.677042152206034,-0.0499914987680727,0.159961901387235,,,,,,,,,
419,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.46997590159462,-0.768671064323026,-0.171280738866214,0.152395491187962,,,,,,,,,
419,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.594134884380599,-0.688262614347037,-0.500007154414161,0.0480243520236929,,,,,,,,,
419,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.469299142549156,-0.768048834908211,-0.1705494501901,0.15242331242809,,,,,,,,,
420,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,0.0719055293306976,-0.305352515300722,0.449163573962117,0.192478594199704,,,,,,,,,
420,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.90530378648338,-1.01801641072582,-0.792591162240945,0.0575064409400178,,,,,,,,,
420,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,0.0688735911288612,-0.308338556330848,0.446085738588571,0.192455177275362,,,,,,,,,
421,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.517440682767621,-0.834384851947604,-0.200496513587639,0.161706208765297,,,,,,,,,
421,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.49460411857473,-0.601117432921418,-0.388090804228041,0.0543435277279022,,,,,,,,,
421,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.521346636975193,-0.838293146115976,-0.204400127834409,0.161707402622849,,,,,,,,,
422,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.596263027959297,-0.845809312276075,-0.346716743642518,0.127319532814683,,,,,,,,,
422,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.219190400590698,-0.319653552219298,-0.118727248962099,0.0512567100145916,,,,,,,,,
422,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.597375390843809,-0.846973891066584,-0.347776890621033,0.127346173583049,,,,,,,,,
423,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.433072899045458,-0.781213443775285,-0.0849323543156306,0.177622726902973,,,,,,,,,
423,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.719098105244907,-0.825658626565257,-0.612537583924557,0.0543676129185461,,,,,,,,,
423,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.437065732553014,-0.784622989433915,-0.0895084756721133,0.177325131061684,,,,,,,,,
424,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.520494805721952,-0.829073864041526,-0.211915747402377,0.157438295061007,,,,,,,,,
424,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.263535865599199,-0.367168327977856,-0.159903403220541,0.0528737052952334,,,,,,,,,
424,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.517242238486396,-0.825628489418263,-0.208855987554529,0.15733992394483,,,,,,,,,
425,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.74751948719359,-1.27779270374111,-0.217246270646073,0.270547559463019,,,,,,,,,
425,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.446588062069529,-0.514697578553978,-0.378478545585081,0.0347497533083922,,,,,,,,,
425,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.755847683914823,-1.28632175124273,-0.225373616586918,0.270650034350972,,,,,,,,,
426,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.411127094175046,-0.694259183084338,-0.127995005265754,0.1444551474027,,,,,,,,,
426,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.636025943812201,-0.742102634639648,-0.529949252984754,0.0541207606262487,,,,,,,,,
426,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.410934205909122,-0.694056901455041,-0.127811510363203,0.144450354870367,,,,,,,,,
427,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.615827443701493,-0.849613121763096,-0.382041765639891,0.119278407174287,,,,,,,,,
427,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.401406073627354,-0.465901707397951,-0.336910439856757,0.0329059355972433,,,,,,,,,
427,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.613563406918788,-0.847552121275856,-0.379574692561719,0.119381997120953,,,,,,,,,
428,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.578775356285487,-0.791346869014294,-0.366203843556679,0.108454853433065,,,,,,,,,
428,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.422800392581134,-0.521706923780816,-0.323893861381452,0.0504625159182051,,,,,,,,,
428,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.577261907036167,-0.789938950527133,-0.364584863545201,0.108508695658656,,,,,,,,,
429,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.602397104076414,-0.972763480744371,-0.232030727408456,0.188962437075488,,,,,,,,,
429,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.272600352868877,-0.38328471497168,-0.161915990766073,0.0564716133177567,,,,,,,,,
429,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.60299224737127,-0.973224967935731,-0.232759526806809,0.188894245185949,,,,,,,,,
430,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.550392050831029,-0.908253485104908,-0.192530616557149,0.182582364425449,,,,,,,,,
430,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.695289887419889,-0.776345962931819,-0.614233811907959,0.0413551405673112,,,,,,,,,
430,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.548941978169596,-0.907028014420301,-0.190855941918891,0.182696957270768,,,,,,,,,
431,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.792596889066785,-1.15816015125527,-0.427033626878302,0.186511868463512,,,,,,,,,
431,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.526893922646758,-0.631348767087431,-0.422439078206085,0.0532932879799353,,,,,,,,,
431,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.790415819499327,-1.15598142189614,-0.424850217102516,0.186513062447352,,,,,,,,,
432,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.404977823232177,-0.717743370987494,-0.0922122754768597,0.159574259058835,,,,,,,,,
432,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.678856505726696,-0.787522354345648,-0.570190657107744,0.0554417594994652,,,,,,,,,
432,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.404081077139386,-0.717091275187601,-0.0910708790911704,0.159699080636844,,,,,,,,,
433,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.36357790210031,-0.543857022345941,-0.183298781854679,0.0919791429824648,,,,,,,,,
433,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.25303687829049,-0.343013100849723,-0.163060655731256,0.0459062359996088,,,,,,,,,
433,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.361969980444117,-0.542436362982239,-0.181503597905995,0.0920746849684297,,,,,,,,,
434,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.627715596752003,-0.963992609857731,-0.291438583646275,0.17156990464578,,,,,,,,,
434,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.285531409294373,-0.391295429004925,-0.179767389583821,0.0539612345461998,,,,,,,,,
434,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.624606105817085,-0.961136468873352,-0.288075742760819,0.171699164824626,,,,,,,,,
435,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.35297007140827,-0.554600298830313,-0.151339843986226,0.102872565011247,,,,,,,,,
435,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.323759280691769,-0.418082173933163,-0.229436387450375,0.04812392512316,,,,,,,,,
435,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.35215822859352,-0.553663870200934,-0.150652586986107,0.102809000820109,,,,,,,,,
436,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.347193814047738,-0.567910121344029,-0.126477506751447,0.112610360865455,,,,,,,,,
436,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.837540113675002,-0.943635543099109,-0.731444684250894,0.0541303211347488,,,,,,,,,
436,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.346356773258111,-0.566988802677209,-0.125724743839013,0.112567361948519,,,,,,,,,
437,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.413909014653516,-0.70247272334035,-0.125345305966683,0.147226381983078,,,,,,,,,
437,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.406580015515575,-0.512826968856348,-0.300333062174801,0.0542076292554967,,,,,,,,,
437,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.41229556225102,-0.700872961548102,-0.123718162953938,0.147233366988307,,,,,,,,,
438,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.637603104926859,-0.875735113878495,-0.399471095975223,0.121495922934508,,,,,,,,,
438,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.606943204739432,-0.705491421724866,-0.508394987753998,0.0502797025435887,,,,,,,,,
438,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.634404084468038,-0.87277584157523,-0.396032327360845,0.121618243422037,,,,,,,,,
439,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.605739207615758,-1.09202484154274,-0.119453573688775,0.248104915268869,,,,,,,,,
439,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.0519138248746588,-0.164817668066299,0.0609900183169816,0.0576040016283879,,,,,,,,,
439,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.605924307140134,-1.09300272847417,-0.118845885806102,0.248509398639812,,,,,,,,,
440,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.628075383202042,-0.848195147833806,-0.407955618570277,0.112306002363145,,,,,,,,,
440,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.410901899897953,-0.49874177642433,-0.323062023371576,0.0448162635338656,,,,,,,,,
440,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.626673285061903,-0.846986668052944,-0.406359902070862,0.112404787240327,,,,,,,,,
441,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.0331973291833039,-0.337484057898377,0.271089399531769,0.155248330977078,,,,,,,,,
441,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.38770055872999,-0.491831414478174,-0.283569702981807,0.0531279876266242,,,,,,,,,
441,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.0354365782505603,-0.340170177932661,0.26929702143154,0.155476326368419,,,,,,,,,
442,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.824878338953941,-1.0962612022352,-0.553495475672686,0.138460644531253,,,,,,,,,
442,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.692507958888018,-0.768618536870446,-0.616397380905591,0.0388319275420548,,,,,,,,,
442,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.822024839981348,-1.09358252119204,-0.550467158770656,0.138549837352394,,,,,,,,,
443,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.483614446681065,-0.726191325990431,-0.2410375673717,0.12376371393335,,,,,,,,,
443,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.362839686643347,-0.462481428259876,-0.263197945026818,0.0508376232737392,,,,,,,,,
443,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.487038804787434,-0.729434744646745,-0.244642864928123,0.123671397887404,,,,,,,,,
444,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.706086526203821,-1.09213800825512,-0.320035044152525,0.196965041862906,,,,,,,,,
444,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.848104258249938,-0.968263558493514,-0.727944958006361,0.0613057654303962,,,,,,,,,
444,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.707250997222545,-1.09339656809127,-0.321105426353825,0.197013046361592,,,,,,,,,
445,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.519294533575653,-0.776860038059313,-0.261729029091993,0.131410971675337,,,,,,,,,
445,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-1.1448885243593,-1.26554941211693,-1.02422763660167,0.0615616774273639,,,,,,,,,
445,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.519010385891582,-0.77652401514224,-0.261496756640924,0.131384504719723,,,,,,,,,
446,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.704568240979086,-0.917787596943511,-0.491348885014662,0.108785385696135,,,,,,,,,
446,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.464239647800188,-0.546243326668229,-0.382235968932146,0.0418386116673681,,,,,,,,,
446,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.701173470086477,-0.914425483754777,-0.487921456418178,0.108802047789949,,,,,,,,,
447,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.70398766114974,-0.979299096533278,-0.428676225766203,0.140465018052825,,,,,,,,,
447,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.507160387219825,-0.581384658191677,-0.432936116247974,0.0378695260060466,,,,,,,,,
447,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.699478832460477,-0.974800278590251,-0.424157386330703,0.140470125576415,,,,,,,,,
448,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.50202624113761,-0.854003312154305,-0.150049170120915,0.179580138273824,,,,,,,,,
448,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.286186344761258,-0.388973323067327,-0.183399366455189,0.0524423358704433,,,,,,,,,
448,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.499330791772464,-0.851827713622664,-0.146833869922264,0.179845368290918,,,,,,,,,
449,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.289728287018495,-0.564787819066506,-0.0146687549704842,0.140336495942863,,,,,,,,,
449,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.742717295879799,-0.850396757518005,-0.635037834241594,0.0549385008358192,,,,,,,,,
449,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.290610491184328,-0.56599010700701,-0.0152308753616471,0.140499803991164,,,,,,,,,
450,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.723143500919899,-1.03650730254585,-0.40977969929395,0.159879490625484,,,,,,,,,
450,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.47802463064329,-0.54474207233952,-0.411307188947059,0.0340395110695055,,,,,,,,,
450,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.724114405810549,-1.03761830717174,-0.410610504449356,0.159950970082242,,,,,,,,,
451,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.386352291206085,-0.869227803677032,0.096523221264862,0.246365057383136,,,,,,,,,
451,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.62804513211775,-0.741152362791172,-0.514937901444328,0.057707770751746,,,,,,,,,
451,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.384341117812943,-0.867324174336477,0.0986419387105907,0.246419926797721,,,,,,,,,
452,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.716518415769293,-1.02040685429454,-0.412629977244043,0.155045121696556,,,,,,,,,
452,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.67261336917137,-0.783233386453524,-0.561993351889216,0.0564387843276296,,,,,,,,,
452,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.714573995237608,-1.01866809711043,-0.41047989336479,0.155150051975928,,,,,,,,,
453,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.6027578841063,-0.872104276016342,-0.333411492196257,0.137421628525532,,,,,,,,,
453,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.553920229876458,-0.627781120187428,-0.480059339565487,0.0376841277096786,,,,,,,,,
453,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.602640802454859,-0.871326965857221,-0.333954639052496,0.137084777246103,,,,,,,,,
454,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.522649723266054,-0.755170901347858,-0.29012854518425,0.118633254123369,,,,,,,,,
454,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.219138286669164,-0.314091989790708,-0.12418458354762,0.0484457668987468,,,,,,,,,
454,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.524265124388329,-0.756709776504918,-0.29182047227174,0.118594210263566,,,,,,,,,
455,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.576957709259572,-0.915358910302955,-0.238556508216188,0.172653674001726,,,,,,,,,
455,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.672306438134055,-0.782238145561618,-0.562374730706491,0.0560876058303894,,,,,,,,,
455,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.573133792473064,-0.911884700966737,-0.234382883979391,0.172832096170241,,,,,,,,,
456,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.701612131334592,-0.973937539022541,-0.429286723646644,0.138941534534668,,,,,,,,,
456,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.673623019883835,-0.779594246098055,-0.567651793669615,0.0540669521501122,,,,,,,,,
456,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.702163940721108,-0.974467794972446,-0.429860086469769,0.138930537883336,,,,,,,,,
457,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.44649933191975,-0.716709345378088,-0.176289318461411,0.137862251764458,,,,,,,,,
457,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.555843498379383,-0.630826330077103,-0.480860666681664,0.0382565467845506,,,,,,,,,
457,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.448306883470058,-0.718363057189458,-0.178250709750658,0.137783762101735,,,,,,,,,
458,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.574878904201496,-0.781848519239355,-0.367909289163638,0.105596742366254,,,,,,,,,
458,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.449355374213856,-0.521733529657571,-0.376977218770141,0.0369276303284258,,,,,,,,,
458,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.57371787314622,-0.780584925762842,-0.366850820529597,0.105544414600317,,,,,,,,,
459,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.896004926409754,-1.20471465927053,-0.587295193548973,0.157504965745296,,,,,,,,,
