rep,scenario,method,component,interval_type,true,estimate,lower,upper,se,rhat,ess_bulk,divergences,max_treedepth_hits,shift_rmse,speed_rmse,phi_estimate,beta_time_estimate,modulation_amplitude,sigma_series_estimate,schedule,error
43,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.573997335883333,-0.83560789275,-0.30392986,0.136095600401335,1.00549096830755,517.694439111953,0,0,2.01194211638411,0.0216066048228636,10.2772613785,0.040331215942955,0.104845468451546,0.123516161744167,short,
44,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.699241283691667,-0.884782186,-0.52579177825,0.0902686010969204,1.00681081736471,426.948801772698,1,0,2.09500452782853,0.0114324351588375,12.17821776575,0.101623501207186,0.134359460428672,0.120152437025833,short,
45,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.697407629375,-0.94644236475,-0.44343408125,0.128362078759572,1.00407776160464,654.696650751863,0,0,0.720885607970181,0.0218467919833515,11.5343874539167,-0.0511294523946433,0.158866754120517,0.153592305533333,short,
46,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.586791551713333,-0.84478444075,-0.27582464925,0.148498162019333,1.00252145575148,610.094607163754,0,0,1.27230025613211,0.0278459509697955,13.5806944036667,0.210393010386858,0.221709405330902,0.134246768726667,short,
47,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.659448775791667,-0.9308657255,-0.38793032075,0.139022268361786,1.00658032367549,730.423613338472,0,0,0.832971432397482,0.0435641196227814,11.84719156925,-0.0600323008658754,0.0886262781552805,0.180621389258333,short,
48,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.367766483149433,-0.706273123,0.036100074825,0.190001172669657,1.00371629604707,591.825052379538,0,0,1.54724440744538,0.0447079492806439,12.38502237725,0.0088907162577775,0.0814729655923837,0.201620391875,short,
49,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.505046378266683,-0.751167492,-0.18327208775,0.144852534796511,1.00085241577388,541.834536156564,0,0,3.53052118960346,0.0422371123331661,11.92118922525,-0.0581908407608542,0.111191300783963,0.172704584218333,short,
50,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.433338911541667,-0.67825324825,-0.25840035625,0.103161108516107,1.00457181418327,763.857382442533,0,0,1.65528823956484,0.0327370490656322,11.0991865359167,-0.0808356338226917,0.137745493021848,0.158316934458333,short,
51,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.595532219341667,-0.8619655255,-0.31453934275,0.139351714704082,1.00250600188933,721.131242297629,0,0,1.38241530187684,0.0279095348722201,15.23803518225,0.0700471477393675,0.0993241744808468,0.136348458651667,short,
52,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.560559215944167,-0.83836505575,-0.3095432485,0.134147307167145,1.00208498533244,702.683445476083,0,0,1.78637881884222,0.0178964990626752,11.5430592045833,0.00129865742948917,0.111467230649466,0.197978440116667,short,
53,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.361786068532417,-0.66397997275,0.00791625808999987,0.169537158116597,1.0105405500198,592.551076168912,0,0,2.78867865058743,0.0391685722497963,12.5171236053333,0.140104870444642,0.155849736026185,0.138335437700833,short,
54,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.609608340241667,-0.82597535275,-0.4317039275,0.102876356476935,1.00391630454216,621.050884564299,0,0,1.46876653849777,0.0409932932903979,9.6203956805,-0.122551523799175,0.142465480952122,0.162553284753333,short,
55,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.455068626782583,-0.76960628475,-0.0811552880500015,0.1703192474378,1.00232008591126,533.685963110699,1,0,2.35155385296787,0.0366367889470018,12.6527148101667,0.0131555883066333,0.0904018401541938,0.160342117913333,short,
56,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.506224581776083,-0.70786131175,-0.193086552,0.124244752850019,1.00788188811023,536.711905340792,1,0,1.3909934694049,0.0279511539345499,16.3776798825833,-0.0152807780155725,0.0762256563433691,0.194446860116667,short,
57,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.774470103733333,-1.0075323175,-0.47926297575,0.133197012368429,1.01163427350825,678.591801855662,0,0,1.33407662930601,0.0247193378315194,21.6294630433333,-0.0258049203132917,0.087653386168901,0.156388279006667,short,
58,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.552455597825833,-0.752949324,-0.31644057925,0.106558683817789,1.00329268533167,742.527019675106,1,0,2.46730344764361,0.0442988217786133,13.3035448390833,0.0308812395565943,0.115986717684282,0.1688963397625,short,
59,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.431636077866667,-0.58145383575,-0.284836138,0.076027439178308,1.00332629828435,763.523435647965,1,0,1.69115021689854,0.0184083156708581,9.53772927041667,0.104205066586417,0.123885718720258,0.156516473581667,short,
60,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.561613721025,-0.70975327025,-0.425161951,0.0735936252448081,1.00404163048778,679.144771529366,5,0,2.17027814801295,0.0248356303211219,14.7580664056667,0.00592167363048333,0.085775442192492,0.180828301099167,short,
61,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.472068929852302,-0.84436180825,-0.0500780497000008,0.204383863550277,1.00884816660259,737.203128752303,0,0,1.58885407896623,0.00645534616428644,9.40212843233333,0.00290705074759167,0.0879666805351651,0.174501217575,short,
62,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.39450697483475,-0.61873808375,-0.0779708018250011,0.134862941004305,1.00111805162992,550.607324156151,0,0,2.83680437030406,0.0293563726098117,13.8805253368333,0.0370640426469517,0.0932281049299617,0.177093472023333,short,
63,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.640561934416667,-0.8494151965,-0.397941988,0.114751296013315,1.00494880535055,569.717224619466,0,0,1.70686349729991,0.0110304631750663,11.3659823820833,-0.0758654337939667,0.106937706053301,0.1982804624,short,
64,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.49632300645525,-0.771859821,-0.130861980250001,0.158330985998953,1.00427050057502,837.398036081421,0,0,0.827615977862917,0.0260622924783029,12.6589393465833,-0.0253129580289625,0.0861871967558605,0.163090689940833,short,
65,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.507735822822517,-0.73482211275,-0.157449207,0.150360820412631,1.01440730132362,411.944254605684,1,0,1.54067700728405,0.028240374882516,11.6073325150833,0.004531984238835,0.162383746879103,0.195717259033333,short,
66,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.574418722516667,-0.8844343685,-0.23457155,0.159083063933284,1.0030905925624,514.266097213522,1,0,2.29957517450741,0.0364859500529749,11.5619806073333,-0.0203327194450167,0.106421980818291,0.1728961191575,short,
67,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.801646375416667,-1.05872018,-0.491625929,0.144535407450682,1.00247823186786,803.850287227412,0,0,1.06677632277323,0.0339273818817411,13.4577314175833,-0.109754862677919,0.135873198616232,0.143250107695,short,
68,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.505644259273417,-0.72633137725,-0.2549686495,0.125071887572106,1.00435427468888,571.244097939118,0,0,1.62570899521216,0.0205620160574695,15.7830220646667,-0.0114680506828142,0.0707301591254408,0.172466014613333,short,
69,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.718542103568333,-0.9820191095,-0.272168938,0.180088545816258,1.00462679445697,357.14155418559,2,0,1.184192997271,0.0292146558159365,11.1773862066667,0.04667948370105,0.107943423335395,0.116945914938333,short,
70,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.503496657650167,-0.769378561,-0.2500989455,0.12641754157265,1.01048330873067,515.836825831281,0,0,0.930582217288918,0.0361456975528643,10.5587535523333,-0.0872866588276935,0.110500940863389,0.155604194471667,short,
71,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.316017531524333,-0.58195455825,-0.0403926403250013,0.141796188013623,1.00635167320043,812.63959140985,0,0,2.66919052187893,0.0322792122280689,12.1559629225,0.0298610143280333,0.096287209737739,0.1340696500925,short,
72,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.408707412324167,-0.70465501775,-0.1298601965,0.147054451753821,1.01001430775995,518.237185045108,0,0,2.40714363951031,0.0411206289513536,13.2672075664167,-0.0689440590203167,0.171989715860213,0.183680512358333,short,
73,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.548781486497917,-0.8483253485,-0.21367723,0.165537005843346,1.00092942049673,635.04335443492,0,0,1.3254562726607,0.0374797990177333,11.445959799,0.0437168834421308,0.0883767372478428,0.121931572938333,short,
74,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.8830751032,-1.1544039675,-0.61467040525,0.135849585412114,1.00384895975663,1281.74306860328,0,0,2.25150072528146,0.023866174402401,14.8613191679167,0.0456797708229167,0.144338508422858,0.0742230642035833,short,
75,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.650760091978333,-0.96342112,-0.376607733,0.148447116561828,1.00421171605661,572.840666956246,0,0,2.68204674536137,0.0258823187809505,11.2824399315,-0.03731971946365,0.0946223674295447,0.1984509614,short,
76,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.552707824698333,-0.76488241175,-0.302401806250002,0.116211850183269,1.00913440880632,652.129137714225,0,0,0.690896962685546,0.0294396191631315,11.807610393,-0.142870362057858,0.165259034302789,0.197576898108333,short,
77,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.616483608683333,-0.799897005,-0.41077794375,0.100461435318059,1.00171352230861,1317.98800068875,0,0,1.52681949261326,0.0333989401969209,14.01002353825,0.125123056982325,0.133804409402466,0.101837614675417,short,
78,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.550242308841667,-0.73985247325,-0.37162384325,0.0886033360129948,1.00848229631068,447.903310840286,0,0,1.53009525248662,0.0325396087729502,15.38817119825,0.0700201469447167,0.109099908753749,0.152452549406667,short,
79,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.514220384475,-0.7034410755,-0.2811953735,0.111047270886924,1.00318726072589,592.800561714247,0,0,0.986974370415986,0.01931297030088,9.9324152455,0.0171306138602833,0.0908269393185444,0.117795454255833,short,
80,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.400970752118333,-0.6623411385,-0.165289808,0.123837951557867,1.00146554846696,555.806269794211,0,0,2.62134355586448,0.0500196045138683,13.0868791041667,-0.0380433017895667,0.130615233496479,0.214185645408333,short,
81,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.57239213821,-0.8308870855,-0.29308919225,0.133454657252192,1.00340662642505,823.406537674581,0,0,0.968124117017048,0.014531122871735,13.7758578235833,0.0632075536470325,0.100993765213234,0.141626774968333,short,
82,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.51674362749,-0.70865048975,-0.341757525,0.0928070587782961,1.00706388425192,554.878813161392,0,0,1.52146400675362,0.0213597377777907,10.7359179511667,-0.0543492630825775,0.0976642779409902,0.140114201238333,short,
83,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.38846220127925,-0.8055690715,0.0668842318499998,0.220432649529478,1.00188454428839,741.58082206123,0,0,2.07205107147451,0.0357723063794183,12.0872590793333,-0.0866219417855667,0.162012417598332,0.1701127588025,short,
84,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.517630656964167,-0.662049074,-0.2265330615,0.105403073997108,1.00243604013045,366.987816234514,1,0,0.692598498722007,0.0396181397441963,14.44885629525,0.016599672992345,0.125962071323188,0.146454872993333,short,
85,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.69696848395,-0.87073237125,-0.500484199000001,0.0913526194062163,1.00405490018641,605.374193900578,1,0,1.39738602090056,0.0249317339932718,8.91355226983333,-0.0352152171544717,0.130365268496611,0.152470370255,short,
86,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.5474181113725,-0.78513513175,-0.22256787725,0.140566116041276,1.00223581816121,392.97424087945,0,0,1.96120014956642,0.0360650817854649,17.4525932880833,-0.0914706082966683,0.118856192862691,0.176911948075833,short,
87,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.247150079318233,-0.4892965805,-0.0369411705250003,0.114690675619812,1.01173712939235,724.293043915257,0,0,1.46645332009875,0.0213919304755405,12.60153337525,-0.0347679957361933,0.0910781187811965,0.195298440691667,short,
88,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.416584034828083,-0.76600493875,-0.0484381802750004,0.187406419447097,1.00602768099289,594.365750914664,0,0,2.10558632649743,0.0170554025877793,15.6542208215833,0.046891796986119,0.0954271973953524,0.184798541875,short,
89,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.508511282451667,-0.72412287525,-0.29733635175,0.106041627040543,1.00975547410609,546.208423289783,0,0,2.15297561231061,0.0213743431235173,12.5234460681667,0.0296388683263283,0.103113207173577,0.178642647335,short,
90,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.5214423249825,-0.75934477025,-0.2421002295,0.131028296513683,1.00270564731287,558.978840948651,0,0,2.40060306118502,0.0325622732451597,10.9831704691667,0.0800952371863833,0.1137935878965,0.140491258255833,short,
91,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.710857201141667,-1.0167221175,-0.4071238815,0.149688629731624,1.0013661857324,590.361738336349,0,0,0.770271123732955,0.0266945737000127,13.63903569875,-0.0634237759349708,0.0921771813754492,0.139846774875,short,
92,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.4779531627775,-0.7272720925,-0.177232520000001,0.138401135992443,1.00114218925955,661.989659091779,0,0,3.93479431377187,0.0464066962432032,13.0039631850833,0.0925975608932417,0.12523453275549,0.123091226175,short,
93,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.429826473310608,-0.70969801425,-0.12802123475,0.151258537212199,1.00252055799194,555.903440405386,0,0,1.92386776075229,0.0282233414814972,9.35383593741667,-0.04389038304306,0.0989452225309926,0.103627262945,short,
94,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.674877229341667,-0.88498506825,-0.453774589,0.112931095189084,0.999200964949085,1201.22129616554,0,0,1.99163451809112,0.0337167152368237,11.5330826195833,-0.085299373453175,0.129160962294674,0.109082135646667,short,
95,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.540932129938333,-0.799590318,-0.233133528750001,0.140552099311031,1.00095681539067,859.373044578581,0,0,0.767258391972823,0.0222397843584121,10.6256403808333,-0.0674267601981167,0.107999338976532,0.1130388475525,short,
96,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.589233817658333,-0.74187113875,-0.408437636000001,0.0852505553136904,1.00011029896958,567.074180059313,0,0,1.80709977635636,0.0188896675899001,11.9116442345833,0.0201988318554371,0.0936237379850192,0.17602844615,short,
97,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.4249258030285,-0.74466627175,-0.12146162475,0.156995762121023,1.00784657181335,989.946228371259,0,0,2.04080887373254,0.0262504059017697,12.2793609588333,-0.0145494659519333,0.110117997767265,0.1608759109275,short,
98,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.458606571891667,-0.66233154525,-0.27089660725,0.0971999284369727,0.999570428103037,741.552815851911,0,0,0.797032042984136,0.0222148848664276,12.4624373825833,0.0427281674887608,0.119182976548603,0.183397456291667,short,
99,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.494328870908333,-0.74776299325,-0.24742009,0.1248146374352,1.00489386125189,689.97389292205,0,0,1.52992913554468,0.0444840424725631,14.1109133070833,-0.03737924938594,0.082017084199211,0.12765857925,short,
100,phase_shift,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.586227776683333,-0.7865318695,-0.39371415875,0.0984051752154614,1.00694974060589,563.505525147626,0,0,0.829884461851506,0.0208551931563625,15.2459835869167,-0.0405758161543583,0.092811346900275,0.167834240675833,short,
