rep,scenario,method,component,interval_type,true,estimate,lower,upper,se,rhat,ess_bulk,divergences,max_treedepth_hits,shift_rmse,speed_rmse,phi_estimate,beta_time_estimate,error,modulation_amplitude,sigma_series_estimate,schedule,covered,interval_width
134,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.361622213677156,-0.480590809468942,-0.242653617885369,0.0606982631590747,,,,,,,,,,,,,FALSE,0.237937191583573
134,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.0802056205476071,-0.487293124887331,0.326881883792117,0.207697706295778,,,,,,,,,,,,,FALSE,0.814175008679449
135,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.754493264889013,-1.11702877271459,-0.391957757063432,0.184967095829378,,,,,,,,,,,,,TRUE,0.725071015651163
135,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.915943156047988,-1.04039165099709,-0.791494661098885,0.0634941300760729,,,,,,,,,,,,,FALSE,0.248896989898206
135,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.776930604716168,-1.13315628513451,-0.420704924297828,0.181747796131806,,,,,,,,,,,,,TRUE,0.712451360836681
136,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.509406917627494,-0.750620255556497,-0.268193579698492,0.123068029555614,,,,,,,,,,,,,TRUE,0.482426675858005
136,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.338701301502788,-0.444797763193472,-0.232604839812104,0.0541308478013693,,,,,,,,,,,,,FALSE,0.212192923381368
136,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.508022814645365,-0.747681950788516,-0.268363678502214,0.122275069460791,,,,,,,,,,,,,TRUE,0.479318272286302
137,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.480490221991191,-0.733665208664782,-0.227315235317601,0.129170911568158,,,,,,,,,,,,,TRUE,0.506349973347181
137,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.381726670881882,-0.480855609720928,-0.282597732042837,0.0505759892035946,,,,,,,,,,,,,FALSE,0.198257877678091
137,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.487290729709585,-0.739156593376895,-0.235424866042274,0.128502991666995,,,,,,,,,,,,,TRUE,0.503731727334621
138,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.539444490337425,-0.857923046308179,-0.220965934366671,0.162489059168752,,,,,,,,,,,,,TRUE,0.636957111941508
138,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.829896053199799,-0.952196564819588,-0.70759554158001,0.0623982202141779,,,,,,,,,,,,,FALSE,0.244601023239577
138,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.578922331898537,-0.890384912207653,-0.26745975158942,0.158909479749549,,,,,,,,,,,,,TRUE,0.622925160618232
139,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.272659284595444,-0.728377525518246,0.183058956327357,0.232509306593266,,,,,,,,,,,,,TRUE,0.911436481845603
139,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.0568199671249669,-0.178925939327062,0.065286005077128,0.0622989654092321,,,,,,,,,,,,,FALSE,0.24421194440419
139,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.293677982588601,-0.743203216256456,0.155847251079254,0.229349609014212,,,,,,,,,,,,,TRUE,0.899050467335709
140,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.439000750311431,-0.796926999151111,-0.0810745014717517,0.182615433081469,,,,,,,,,,,,,TRUE,0.715852497679359
140,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.425494656162335,-0.51565069264502,-0.33533861967965,0.0459979777972881,,,,,,,,,,,,,FALSE,0.18031207296537
140,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.490354530555948,-0.843233626108747,-0.13747543500315,0.180040354873877,,,,,,,,,,,,,TRUE,0.705758191105597
141,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.284360442756111,-0.745028397312129,0.176307511799907,0.235034670691846,,,,,,,,,,,,,TRUE,0.921335909112036
141,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.613393452134266,-0.719608433159287,-0.507178471109245,0.0541913168495006,,,,,,,,,,,,,TRUE,0.212429962050042
141,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.347864157595131,-0.785109166783698,0.089380851593437,0.223084188361514,,,,,,,,,,,,,TRUE,0.874490018377135
142,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.19958376150083,-0.511289321376548,0.112121798374888,0.159033448916183,,,,,,,,,,,,,FALSE,0.623411119751436
142,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.538582122494824,-0.6187069119581,-0.458457333031548,0.0408799946241204,,,,,,,,,,,,,TRUE,0.160249578926552
142,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.195395850795123,-0.497540399907146,0.106748698316901,0.154155382200012,,,,,,,,,,,,,FALSE,0.604289098224047
143,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.612140550531935,-0.863779038931185,-0.360502062132685,0.128386983877168,,,,,,,,,,,,,TRUE,0.5032769767985
143,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.382315036599472,-0.48632409014467,-0.278305983054275,0.0530658436455089,,,,,,,,,,,,,FALSE,0.208018107090395
143,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.640327352401541,-0.885559412634921,-0.395095292168161,0.125118398078255,,,,,,,,,,,,,TRUE,0.49046412046676
144,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.757338220158446,-0.993824996611131,-0.52085144370576,0.120656518598309,,,,,,,,,,,,,TRUE,0.472973552905371
144,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.384743866553392,-0.486158011546371,-0.283329721560413,0.0517419107107036,,,,,,,,,,,,,FALSE,0.202828289985958
144,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.76945690098317,-1.00434027718818,-0.534573524778154,0.119838457247457,,,,,,,,,,,,,TRUE,0.469766752410031
145,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.699703811178431,-0.900858528983427,-0.498549093373435,0.102629958063773,,,,,,,,,,,,,TRUE,0.402309435609992
145,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.485008885966176,-0.591292971378544,-0.378724800553808,0.0542265741899836,,,,,,,,,,,,,FALSE,0.212568170824736
145,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.717309330248324,-0.916169803848904,-0.518448856647744,0.101459425306418,,,,,,,,,,,,,TRUE,0.39772094720116
146,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.407726664200108,-0.769874995825325,-0.0455783325748917,0.184769556951641,,,,,,,,,,,,,TRUE,0.724296663250433
146,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.730994083208732,-0.808391051677607,-0.653597114739858,0.0394882492188134,,,,,,,,,,,,,FALSE,0.154793936937749
146,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.442716154015438,-0.796660050433044,-0.088772257597832,0.180583620621228,,,,,,,,,,,,,TRUE,0.707887792835212
147,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.373025982402602,-0.608157601611518,-0.137894363193685,0.119965111841284,,,,,,,,,,,,,TRUE,0.470263238417833
147,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.274058266473812,-0.381050165545708,-0.167066367401916,0.0545877036081102,,,,,,,,,,,,,FALSE,0.213983798143792
147,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.394719738733246,-0.624527694071628,-0.164911783394863,0.117248956805297,,,,,,,,,,,,,TRUE,0.459615910676765
148,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.686967862361336,-0.936006436155494,-0.437929288567179,0.127060496833754,,,,,,,,,,,,,TRUE,0.498077147588315
148,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.556357232357434,-0.654738356140021,-0.457976108574846,0.0501944509094834,,,,,,,,,,,,,TRUE,0.196762247565175
148,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.697733725344452,-0.94585031598222,-0.449617134706683,0.126590097264168,,,,,,,,,,,,,TRUE,0.496233181275538
149,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.54438771697928,-0.892131689389514,-0.196643744569045,0.177420394086854,,,,,,,,,,,,,TRUE,0.695487944820469
149,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.419680285250174,-0.525606074113098,-0.31375449638725,0.0540437698280223,,,,,,,,,,,,,FALSE,0.211851577725847
149,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.558453309621916,-0.900844573833431,-0.2160620454104,0.17468942051608,,,,,,,,,,,,,TRUE,0.684782528423032
150,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.61257866375066,-0.927257140978568,-0.297900186522753,0.160550243483626,,,,,,,,,,,,,TRUE,0.629356954455815
150,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.513415605423941,-0.585473410620462,-0.441357800227419,0.0367641863247556,,,,,,,,,,,,,FALSE,0.144115610393042
150,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.650305182649692,-0.960981707089619,-0.339628658209765,0.158508430836697,,,,,,,,,,,,,TRUE,0.621353048879854
151,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.648265850380914,-0.911917265534175,-0.384614435227654,0.134516028139419,,,,,,,,,,,,,TRUE,0.527302830306522
151,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.504355460012195,-0.578242838859393,-0.430468081164998,0.0376976422689785,,,,,,,,,,,,,FALSE,0.147774757694396
151,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.695506686180197,-0.953132192010704,-0.437881180349691,0.131441584607401,,,,,,,,,,,,,TRUE,0.515251011661013
152,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.399431614415673,-0.662157014875458,-0.136706213955887,0.134043571663156,,,,,,,,,,,,,TRUE,0.52545080091957
152,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.716904061846552,-0.824331633328965,-0.609476490364139,0.0548099854502107,,,,,,,,,,,,,FALSE,0.214855142964826
152,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.423581731626211,-0.679304093338013,-0.167859369914409,0.130470592710103,,,,,,,,,,,,,TRUE,0.511444723423604
153,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.484361825211448,-0.858074321676597,-0.110649328746299,0.190669641053647,,,,,,,,,,,,,TRUE,0.747424992930297
153,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.190474005223372,-0.307530908175186,-0.0734171022715581,0.0597229096692929,,,,,,,,,,,,,FALSE,0.234113805903628
153,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.56409261066931,-0.918270570202272,-0.209914651136349,0.180703040578042,,,,,,,,,,,,,TRUE,0.708355919065923
154,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.419159065670995,-0.7462692641479,-0.0920488671940909,0.166892958406584,,,,,,,,,,,,,TRUE,0.654220396953809
154,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.434260254524467,-0.53880277013043,-0.329717738918503,0.0533380181663078,,,,,,,,,,,,,FALSE,0.209085031211927
154,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.438526840597638,-0.761690736340007,-0.115362944855268,0.164879538644066,,,,,,,,,,,,,TRUE,0.646327791484739
155,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.499949700061803,-0.757624926794921,-0.242274473328685,0.131466952414856,,,,,,,,,,,,,TRUE,0.515350453466236
155,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.662493409713291,-0.780429581821333,-0.544557237605249,0.060171516381654,,,,,,,,,,,,,TRUE,0.235872344216084
155,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.540840623610447,-0.790017662278433,-0.291663584942461,0.127131142177544,,,,,,,,,,,,,TRUE,0.498354077335972
156,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.697377473180931,-0.927176261768083,-0.467578684593779,0.117244279891404,,,,,,,,,,,,,TRUE,0.459597577174304
156,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.174625642567756,-0.274663351086445,-0.0745879340490668,0.0510396472034129,,,,,,,,,,,,,FALSE,0.200075417037378
156,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.777026696979242,-0.999556719746898,-0.554496674211586,0.113535725901865,,,,,,,,,,,,,TRUE,0.445060045535313
157,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.552858030563983,-0.766684973568399,-0.339031087559567,0.109095379083886,,,,,,,,,,,,,TRUE,0.427653886008831
157,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.340075271589842,-0.436981737652209,-0.243168805527475,0.0494420745216156,,,,,,,,,,,,,FALSE,0.193812932124733
157,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.578457785393857,-0.790022723389634,-0.366892847398079,0.107941294895805,,,,,,,,,,,,,TRUE,0.423129875991554
158,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.235558701555598,-0.641942966007212,0.170825562896016,0.207338910434497,,,,,,,,,,,,,TRUE,0.812768528903228
158,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.597364010013037,-0.677440354677488,-0.517287665348587,0.0408552778900257,,,,,,,,,,,,,TRUE,0.1601526893289
158,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.255701279325667,-0.656973910488881,0.145571351837547,0.204730934266946,,,,,,,,,,,,,TRUE,0.802545262326428
159,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.345895369469882,-0.659183309787568,-0.0326074291521961,0.15984078587637,,,,,,,,,,,,,TRUE,0.626575880635372
159,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.496387393748115,-0.607941414141975,-0.384833373354255,0.0569153165274796,,,,,,,,,,,,,TRUE,0.22310804078772
159,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.366699300760832,-0.677254563754156,-0.0561440377675069,0.158446562751696,,,,,,,,,,,,,TRUE,0.621110525986649
160,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.53257065322563,-0.824209621456284,-0.240931684994976,0.148795391954415,,,,,,,,,,,,,TRUE,0.583277936461308
160,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.269007568841908,-0.379934779983061,-0.158080357700755,0.0565955158883434,,,,,,,,,,,,,FALSE,0.221854422282306
160,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.565047161478184,-0.847297697654007,-0.282796625302361,0.14400537559991,,,,,,,,,,,,,TRUE,0.564501072351647
161,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.477182110985405,-0.785334991884278,-0.169029230086532,0.157220857601466,,,,,,,,,,,,,TRUE,0.616305761797746
161,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.565653438607721,-0.640934854967735,-0.490372022247707,0.0384088858979664,,,,,,,,,,,,,TRUE,0.150562832720028
161,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.538696300808121,-0.830837612450578,-0.246554989165663,0.149051689613499,,,,,,,,,,,,,TRUE,0.584282623284915
162,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.416841458142201,-0.738105892056518,-0.0955770242278838,0.163910425466488,,,,,,,,,,,,,TRUE,0.642528867828634
162,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.341199341818633,-0.411437468681315,-0.27096121495595,0.0358357790115728,,,,,,,,,,,,,FALSE,0.140476253725366
162,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.421386332003125,-0.741241356895915,-0.101531307110335,0.163191339231015,,,,,,,,,,,,,TRUE,0.63971004978558
163,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.292650330330104,-0.599977666184989,0.0146770055247802,0.156799661150451,,,,,,,,,,,,,TRUE,0.614654671709769
163,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.748551051607573,-0.862873879661747,-0.634228223553398,0.0583279734970277,,,,,,,,,,,,,FALSE,0.228645656108349
163,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.30827982369086,-0.609224277500116,-0.00733536988160388,0.153543088678192,,,,,,,,,,,,,TRUE,0.601888907618512
164,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.295815358132319,-0.576076208224847,-0.0155545080397913,0.142990229639045,,,,,,,,,,,,,FALSE,0.560521700185055
164,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.398065591537569,-0.505128727112646,-0.291002455962493,0.0546240487627941,,,,,,,,,,,,,FALSE,0.214126271150153
164,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.331731687337426,-0.601052026691712,-0.0624113479831407,0.137408336405248,,,,,,,,,,,,,TRUE,0.538640678708571
165,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.774030577280647,-1.25086709036745,-0.297194064193844,0.243283935248369,,,,,,,,,,,,,TRUE,0.953673026173606
165,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.108530488342559,-0.22016271764052,0.00310174095540215,0.0569552190295721,,,,,,,,,,,,,FALSE,0.223264458595922
165,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.809748966152483,-1.26558391737297,-0.353914014931995,0.232568852663514,,,,,,,,,,,,,TRUE,0.911669902440975
166,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.393191121331154,-0.776642762821071,-0.00973947984123735,0.195638592596896,,,,,,,,,,,,,TRUE,0.766903282979834
166,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.350681222783582,-0.465751860167392,-0.235610585399771,0.0587095088692912,,,,,,,,,,,,,FALSE,0.230141274767621
166,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.410200584808418,-0.787654570196292,-0.0327465994205432,0.192578563973405,,,,,,,,,,,,,TRUE,0.754907970775749
167,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.457701361270212,-0.84561536175474,-0.0697873607856846,0.197915306369657,,,,,,,,,,,,,TRUE,0.775828000969055
167,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.303398339827098,-0.415164115132893,-0.191632564521304,0.0570233547478542,,,,,,,,,,,,,FALSE,0.223531550611588
167,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.456092458762897,-0.837198157958283,-0.0749867595675104,0.194441683262952,,,,,,,,,,,,,TRUE,0.762211398390772
168,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.582098144033775,-0.86817865164956,-0.29601763641799,0.145959442661115,,,,,,,,,,,,,TRUE,0.57216101523157
168,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.569724800782969,-0.680193632773013,-0.459255968792924,0.0563616489745125,,,,,,,,,,,,,TRUE,0.220937663980089
168,phase_shift,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.663209109134644,-0.938640992676357,-0.38777722559293,0.140526471194752,,,,,,,,,,,,,TRUE,0.550863767083427
169,phase_shift,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.600990810510359,-0.841265752589547,-0.360715868431171,0.122589256162851,,,,,,,,,,,,,TRUE,0.480549884158376
169,phase_shift,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.67512982362791,-0.75693309281833,-0.59332655443749,0.0417363618318469,,,,,,,,,,,,,TRUE,0.16360653838084
